source_player_id,name_ja,name_en,wikipedia_title,moved_overseas_wiki,overseas_confidence,overseas_reason,overseas_evidence,reviewed_moved_overseas,reviewer_note
8921,三田 啓貴,Hirotaka MITA,三田啓貴,yes,needs_review,weak_country_move_signal_only,2025年2月6日、ポルトガルのUDオリヴェイレンセへの加入が決定,1,ポルトガル・UDオリヴェイレンセへ加入
8938,齋藤 学,SAITO Manabu,齋藤学,yes,needs_review,retracted_language_present,シーズン終了後は、海外移籍を目指し海外クラブと交渉するも合意には至らず、2017年最初の横浜FMの宮崎キャンプには練習生として参加した,0,海外クラブと交渉するも合意に至らず、練習生参加のみ
8968,川又 堅碁,KAWAMATA Kengo,川又堅碁,yes,needs_review,weak_country_move_signal_only,高校卒業後はアルビレックス新潟に入団し、2010年はブラジルのサンパウロ州2部リーグに所属するカタンドゥヴェンセに半年間の期限付き移籍,1,ブラジル・カタンドゥヴェンセへ期限付き移籍
9072,細川 淳矢,Junya HOSOKAWA,細川淳矢,yes,needs_review,weak_country_move_signal_only,仙台と契約満了後は、香港のチームに練習参加するが、Jリーグ合同トライアウトで傷めていた右前十時靭帯を断裂してしまい、オファーを断わった,0,香港クラブへの練習参加もオファーを断った
9077,小林 亮太,Ryota KOBAYASHI,小林亮太,yes,needs_review,weak_country_move_signal_only,2008年8月、アルビレックス新潟シンガポールに期限付き移籍,1,アルビレックス新潟シンガポールへ期限付き移籍
9080,酒井 高徳,SAKAI Gotoku,酒井高徳,yes,needs_review,retracted_language_present,2011年12月23日、ブンデスリーガ・VfBシュトゥットガルトへの期限付き移籍が発表された,1,VfBシュトゥットガルトへ期限付き移籍が発表された（酒井高徳、既に検証済み）
9124,國吉 貴博,Takahiro KUNIYOSHI,國吉貴博,yes,needs_review,weak_country_move_signal_only,2011年にサガン鳥栖に期限付き移籍、鳥栖でもスーパーサブとして起用され、第27節千葉戦では、1得点と後半ロスタイムでのアシストを決めて、鳥栖のJ1昇格に貢献,0,国内移籍（鳥栖）期限付き移籍の話
9142,當間 建文,Takefumi TOMA,當間建文,yes,needs_review,weak_country_move_signal_only,仙台カップ出場がきっかけでスカウトの目にとまり、ジェフユナイテッド市原・千葉との競合の末「サッカーのスタイルが自分がしたいスタイルと合っている」 ことから2007年、鹿島アントラーズに入団,0,国内クラブ（鹿島）加入の話
9246,古田 寛幸,Hiroyuki FURUTA,古田寛幸,yes,needs_review,weak_country_move_signal_only,2013年はシーズン開幕前の2月1日にスイススーパーリーグのFCトゥーンより獲得の打診を受け移籍を前提としたトライアルに参加する事が発表された が、最終的に契約合意には至らず 2013年シーズンも引き続き札幌で迎える事となった,0,スイス・FCトゥーンとのトライアルも契約合意に至らず
9382,阿部 巧,Takumi ABE,阿部巧,yes,needs_review,weak_country_move_signal_only,ザスパクサツ群馬へ移籍後、クラブ発行のマッチデープログラム内インタビューで、ブラックコーヒーが飲めるようになったことと、タイピングの練習を始めたことを告白している,0,無関係（国内移籍後の趣味に関する記述）
9457,三竿 雄斗,MISAO Yuto,三竿雄斗,yes,needs_review,weak_country_move_signal_only,1月16日、オーストラリアのパース・グローリーFCが2024-25シーズン終了までの契約で岡本拓也とともに三竿の加入を発表した,1,オーストラリア・パース・グローリーFCへ加入
9608,杉本 健勇,SUGIMOTO Kenyu,杉本健勇,yes,needs_review,weak_country_move_signal_only,スペイン・ヘタフェCFから移籍のオファーが届いたものの熟慮の末、2018年1月11日にC大阪と契約更新に合意したと発表された,0,ヘタフェCFのオファーを受けたが国内（C大阪）残留
9871,駒井 善成,KOMAI Yoshiaki,駒井善成,yes,needs_review,weak_country_move_signal_only,浦和レッズでも明るい性格ですぐに溶けこみ、2016年に移籍後初のキャンプで同部屋となった槙野智章と同じヘアスタイル“槙野ヘア”へと変身した,0,無関係（ヘアスタイルの記述）
9958,岡本 拓也,OKAMOTO Takuya,岡本拓也,yes,needs_review,weak_country_move_signal_only,1月16日、オーストラリアのパース・グローリーFCが2024-25シーズン終了までの契約で三竿雄斗とともに岡本の加入を発表した,1,オーストラリア・パース・グローリーFCへ加入
10093,和田 篤紀,Atsuki WADA,和田篤紀,yes,needs_review,weak_country_move_signal_only,2017年より韓国のソウルイーランドFCと契約した,1,韓国・ソウルイーランドFCと契約
12037,谷尾 隆博,Takahiro TANIO,谷尾隆博,yes,needs_review,weak_country_move_signal_only,その後はドイツでプレーしていたが、2021年より東海社会人リーグの藤枝市役所サッカー部に加入した,1,帰国前にドイツでプレーしていたことを確認できる記述
12050,水野 輝,Hikaru MIZUNO,水野輝,yes,needs_review,weak_country_move_signal_only,2015年、アルビレックス新潟シンガポールへ完全移籍,1,アルビレックス新潟シンガポールへ完全移籍
12052,石井 雄輔,Yusuke ISHII,石井雄輔,yes,needs_review,weak_country_move_signal_only,2015年、カンボジア・リーグのポリス・コミッサリーFCに移籍,1,カンボジア・ポリス・コミッサリーFCへ移籍
12101,仲村 京雅,Kyoga NAKAMURA,仲村京雅,yes,needs_review,weak_country_move_signal_only,2019年、アルビレックス新潟シンガポールへ完全移籍,1,アルビレックス新潟シンガポールへ完全移籍
15846,堂安 律,Ritsu DOAN,堂安律,yes,needs_review,retracted_language_present,同年7月にエールディヴィジの名門・PSVアイントホーフェンから正式オファーを受けるが、海外経験がありドイツへ移籍した宇佐美や長谷川健太監督のアドバイスを受けガンバ残留を決断した,1,FCフローニンゲンへ移籍が発表された（堂安律、フルコンテキストで確認、PSVは辞退した別の話）
19351,粟野 健翔,AWANO Kento,粟野健翔,yes,needs_review,weak_country_move_signal_only,2026年2月6日、Mounties FC Wanderers (オーストラリア、NSW League2)に完全移籍することが発表された,1,オーストラリア・Mounties FC Wanderersへ完全移籍
19462,平田 拳一朗,Kenichiro HIRATA,平田拳一朗,yes,needs_review,weak_country_move_signal_only,福岡大学卒業後の2014年、スペインに渡りバレンシア州・レヒオナル・プレフェレンテ（5部相当）のミズラータCFと契約を結んだ,1,スペイン・ミズラータCFと契約
23313,三橋 秀平,Shuhei MITSUHASHI,三橋秀平,yes,needs_review,weak_country_move_signal_only,翌2019年はカンボジア・リーグ、プノンペン・クラウンFCに入団した,1,カンボジア・プノンペン・クラウンFCに入団
3184,石川 直宏,Naohiro ISHIKAWA,石川直宏,yes,needs_review,weak_country_move_signal_only,同タイプのプレーをする鈴木達也の新加入や大竹洋平などの台頭によるチーム内での競争の活性化もあってか、再び生き生きとしたプレーが見られるようになった,0,無関係（チーム内競争の記述）
32445,植村 友哉,Tomoya UEMURA,植村友哉,yes,needs_review,weak_country_move_signal_only,2023年3月12日、オーストラリアのBentleigh Cobrasへの移籍が発表された,1,オーストラリア・Bentleigh Cobrasへ移籍
32483,古賀 貴大,Takahiro KOGA,古賀貴大,yes,needs_review,weak_country_move_signal_only,2021年、アルビレックス新潟シンガポールへ加入した,1,アルビレックス新潟シンガポールへ加入
32505,桃李 理永,Riyon TORI,桃李理永,yes,needs_review,retracted_language_present,大学3年シーズン後に開催された2024年度MLSスーパードラフトにおいてオーランド・シティSCに指名（3巡目83番）されるも、クラブ・大学関係者と協議の上でプロ契約を保留し大学に残る決断を行う,0,MLSドラフトで指名されたがプロ契約を保留し大学残留
37832,安部 大晴,Taisei ABE,安部大晴,yes,needs_review,weak_country_move_signal_only,2025年7月25日、スイスのFCルツェルンに買取オプション付きの1シーズンローンで加入することが発表された,1,スイス・FCルツェルンへ加入
4305,大島 秀夫,Hideo OSHIMA,大島秀夫,yes,needs_review,weak_country_move_signal_only,しかし、2001年に移籍したモンテディオ山形ではレギュラーに定着し、2004年には22得点を挙げ、川崎フロンターレの我那覇和樹と並びJ2の日本人得点王（得点ランク2位タイ）となった,0,国内移籍（山形）の話
44891,知久 航介,Kosuke CHIKU,知久航介,yes,needs_review,weak_country_move_signal_only,2021年、アルビレックス新潟シンガポールに入団,1,アルビレックス新潟シンガポールに入団
50490,モヨ マルコム強志,MOYO Malcolmtsuyoshi,モヨマルコム強志,yes,needs_review,weak_country_move_signal_only,2025年、当初は長崎に復帰だったが、2月5日にポルトガルのポルティモネンセSCへの期限付き移籍を発表,1,ポルトガル・ポルティモネンセSCへ期限付き移籍
54795,齋藤 俊輔,SAITO Shunsuke,齋藤俊輔,yes,needs_review,weak_country_move_signal_only,12月28日、海外クラブへの移籍を視野に入れた交渉・準備を行うことを発表し、翌2026年1月14日、ベルギー・プロ・リーグのKVCウェステルローへ完全移籍することが発表された,1,ベルギー・KVCウェステルローへ完全移籍
61423,小林 心,KOBAYASHI Kokoro,小林心,yes,needs_review,weak_country_move_signal_only,6月28日、6ポイントマッチのJ2第21節ジュビロ磐田戦、後半アディショナルタイムに移籍後初ゴールとなる決勝点を決め、勝利に貢献した,0,無関係（国内移籍後初ゴールの記述）
6327,相澤 貴志,Takashi AIZAWA,相澤貴志,yes,needs_review,weak_country_move_signal_only,2010年も中断前までは同様の様子であったが、南アフリカW杯の活躍により川島がリールセSKへ移籍すると4年ぶりに正GKに返り咲き、川島の穴を感じさせない活躍を見せた,0,川島永嗣という別選手の海外移籍に関する記述
6381,中澤 聡太,Sota NAKAZAWA,中澤聡太,yes,needs_review,weak_country_move_signal_only,西野からの期待は大きく 2008年には完全移籍で加入し、新加入の水本裕貴やミネイロらを押しのけて自身初めてシーズンを通してのレギュラーの座を掴み、ACLや天皇杯などのタイトル獲得に貢献,0,国内移籍（完全移籍で加入）の話
6735,一柳 夢吾,Yugo ICHIYANAGI,一柳夢吾,yes,needs_review,weak_country_move_signal_only,2013年限りでFC琉球を退団した後はタイでプレーしていたが、2016年よりザスパクサツ群馬に完全移籍し3年ぶりに国内でプレーすることとなった,1,帰国前にタイでプレーしていたことを確認できる記述
6910,武田 博行,Hiroyuki TAKEDA,武田博行,yes,needs_review,weak_country_move_signal_only,2019年、関西サッカーリーグ1部のFCティアモ枚方へ完全移籍 し、2シーズンを戦いチームがJFLへ昇格するタイミングの2020年11月30日、サッカーには関わり続けることとともに、現役引退が発表された,0,国内（関西サッカーリーグ）への移籍
7617,柳川 雅樹,Masaki YANAGAWA,柳川雅樹,yes,needs_review,weak_country_move_signal_only,2015年、フィリピン・ユナイテッド・フットボールリーグのグローバルFCへ完全移籍,1,フィリピン・グローバルFCへ完全移籍
7767,小井手 翔太,Shota KOIDE,小井手翔太,yes,needs_review,weak_country_move_signal_only,2013年にタイ・ディヴィジョン1リーグのナコーンラーチャシーマーFCへ移籍,1,タイ・ナコーンラーチャシーマーFCへ移籍
7873,細貝 萌,Hajime HOSOGAI,細貝萌,yes,needs_review,retracted_language_present,2010年12月22日、ブンデスリーガ1部の強豪バイエル・レバークーゼンと2013年6月末までの複数年契約で完全移籍し、移籍後2012年6月末まではブンデスリーガ2部のFCアウクスブルクへレンタル移籍する事が決定した,1,バイエル・レバークーゼンへ完全移籍（細貝萌、著名な実例）
8159,北 一真,Kazuma KITA,北一真,yes,needs_review,weak_country_move_signal_only,2006年は背番号を1から小島がつけていた22に変更し、チーム内外から期待を受けて始まったシーズンであったが、レンタル移籍で加入した高木貴弘が開幕から全試合フルタイム出場を果たし、同シーズンも出場機会が無いまま終えた,0,無関係（レンタル移籍加入選手との出場機会争い）
8383,征矢 智和,Toshikazu SOYA,征矢智和,yes,needs_review,weak_country_move_signal_only,2012年、アルビレックス新潟シンガポールに加入,1,アルビレックス新潟シンガポールへ加入
9331,中村 英之,Hideyuki NAKAMURA,中村英之,yes,needs_review,weak_country_move_signal_only,2013年に群馬を退団し、アメリカでのプレーを熱望し渡米したが契約には至らず,0,渡米を熱望したが契約には至らず
9396,三田 尚央,Hisao MITA,三田尚央,yes,needs_review,weak_country_move_signal_only,2014年に加入し、チーム3位タイとなるリーグ戦32試合に出場するも、この年限りでの現役引退を表明,0,無関係（引退表明の記述）
9472,加藤 恒平,Kohei KATO,加藤恒平,yes,needs_review,retracted_language_present,アルゼンチン4部リーグのクラブから高評価を受け、契約までこぎつけるも、試合出場に必要なビザが下りず断念し、帰国,0,アルゼンチンクラブと契約寸前もビザ不発給で断念
9571,原口 元気,Genki HARAGUCHI,原口元気,yes,needs_review,retracted_language_present,2014年5月25日、ドイツ・ブンデスリーガのヘルタ・ベルリンへ完全移籍することが発表された,1,ヘルタ・ベルリンへ完全移籍（原口元気、既に検証済み）
10170,島村 麗乃,Reino SHIMAMURA,島村麗乃,yes,needs_review,weak_country_move_signal_only,その後流通経済大学を経て、2012年にスペインへ渡りディビシオネス・レヒオナレス（5部リーグ）の CEアルベリック と契約を結んだ,1,スペイン・CEアルベリックと契約
10337,石川 雅博,Masahiro ISHIKAWA,石川雅博,yes,needs_review,weak_country_move_signal_only,2013年、アルビレックス新潟シンガポールへ完全移籍,1,アルビレックス新潟シンガポールへ完全移籍
10607,谷 俊勲,Shunkun TANI,谷俊勲,yes,needs_review,weak_country_move_signal_only,2016年、アルビレックス新潟シンガポールに加入,1,アルビレックス新潟シンガポールに加入
10655,三根 和起,Kazuki MINE,三根和起,yes,needs_review,weak_country_move_signal_only,2016年よりアルビレックス新潟シンガポールへ期限付き移籍により加入した が、2016年シーズン終了後に京都を契約満了により退団,1,アルビレックス新潟シンガポールへ期限付き移籍
10918,岩﨑 陽平,Yohei IWASAKI,岩﨑陽平,yes,needs_review,retracted_language_present,その後はブラジルのクラブを渡り歩き、マルセロ・オリヴェイラ監督率いるパラナ・クルーベに入団,1,ブラジルのパラナ・クルーベに入団
11361,山之内 優貴,Yuki YAMANOUCHI,山之内優貴,yes,needs_review,weak_country_move_signal_only,2017年からアルビレックス新潟シンガポールに完全移籍により加入した,1,アルビレックス新潟シンガポールに完全移籍
11460,中村 祐輝,Yuki NAKAMURA,中村祐輝,yes,needs_review,weak_country_move_signal_only,2012年にはチェコ・ガンブリヌス・リガのFKヴィクトリア・ジジュコフに移籍,1,チェコ・FKヴィクトリア・ジジュコフへ移籍
11465,金城 クリストファー達樹,Christopher Tatsuki KINJO,金城クリストファー達樹,yes,needs_review,weak_country_move_signal_only,その後ドイツへ渡り、同年7月にフォルトゥナ・デュッセルドルフU-19へ加入,0,フォルトゥナ・デュッセルドルフU-19（プロ入り前の育成年代の欧州移籍、moved_overseasはプロキャリアの海外移籍を対象とするため対象外）
12016,阪本 翔一朗,Shoichiro SAKAMOTO,阪本翔一朗,yes,needs_review,weak_country_move_signal_only,2017年、アルビレックス新潟シンガポールへ完全移籍,1,アルビレックス新潟シンガポールへ完全移籍
12149,中川 洋介,Yosuke NAKAGAWA,中川洋介,yes,needs_review,weak_country_move_signal_only,2019年6月14日、アルビレックス新潟シンガポールへ期限付き移籍,1,アルビレックス新潟シンガポールへ期限付き移籍
15794,熊谷 駿,Shun KUMAGAI,熊谷駿,yes,needs_review,weak_country_move_signal_only,2018年、アルビレックス新潟シンガポールへ完全移籍,1,アルビレックス新潟シンガポールへ完全移籍
15825,畑中 槙人,Makito HATANAKA,畑中槙人,yes,needs_review,weak_country_move_signal_only,2019年、アルビレックス新潟シンガポールに加入,1,アルビレックス新潟シンガポールに加入
19483,小林 洵,KOBAYASHI Jun,小林洵,yes,needs_review,weak_country_move_signal_only,2021年12月30日にアルビレックス新潟シンガポールへの加入内定が発表された,1,アルビレックス新潟シンガポールへの加入内定
19489,鈴木 郁也,Fumiya SUZUKI,鈴木郁也,yes,needs_review,weak_country_move_signal_only,2021年アルビレックス新潟シンガポールに加入したと発表された,1,アルビレックス新潟シンガポールに加入
19669,宮地 元貴,Genki MIYACHI,宮地元貴,yes,needs_review,weak_country_move_signal_only,2019年4月、アメリカ・ナショナルプレミアサッカーリーグのチャタヌーガFCへの完全移籍が発表された,1,アメリカ・チャタヌーガFCへ完全移籍
19676,元田 龍矢,Ryuya MOTODA,元田龍矢,yes,needs_review,weak_country_move_signal_only,2017年より、水戸ホーリーホックへ正式に加入し、同年はアルビレックス新潟シンガポールに期限付き移籍,1,アルビレックス新潟シンガポールへ期限付き移籍
23147,上田 航平,Kohei UEDA,上田航平,yes,needs_review,weak_country_move_signal_only,2020年、台湾社会人甲級サッカーリーグの台中Futuroへ期限付き移籍で加入,1,台湾・台中Futuroへ期限付き移籍
23148,西 晃佑,Kosuke NISHI,西晃佑,yes,needs_review,weak_country_move_signal_only,その後はドイツで2年間プレーし、2021年2月14日に富山新庄クラブへの完全移籍が発表された,1,帰国前にドイツで2年間プレーしていたことを確認できる記述
23164,佐藤 遵樹,Junki SATO,佐藤遵樹,yes,needs_review,weak_country_move_signal_only,2018年1月、マルタ共和国・マルタ・ファーストディビジョン（2部）のゼイトゥン・コリンシャンズFC（Zejtun Corinthians F.C.）にプロ契約で加入することが発表された,1,マルタ・ゼイトゥン・コリンシャンズFCへプロ契約で加入
23293,橋村 龍ジョセフ,Ryujoseph HASHIMURA,橋村龍ジョセフ,yes,needs_review,weak_country_move_signal_only,2019年2月、ブラジルのPSTCへの期限付き移籍が発表された,1,ブラジル・PSTCへ期限付き移籍
2523,野澤 洋輔,Yosuke NOZAWA,野澤洋輔,yes,needs_review,weak_country_move_signal_only,公式戦の試合出場は無く11月19日に契約満了が発表され、リーグ戦最終節となる11月24日のV・ファーレン長崎戦に後半アディショナルタイム4分に大谷幸輝と交代で出場した,0,無関係（契約満了・国内試合の記述）
2537,新井場 徹,Toru ARAIBA,新井場徹,yes,needs_review,weak_country_move_signal_only,トップチーム昇格時、夢として「満員の万博を自分のプレーで沸かせたい」と語っていた（入団後の初の満員の試合は1998年5月フランスワールドカップ直前のベルマーレ平塚戦,0,無関係（引用コメント）
29284,大原 彰輝,Shoki OHARA,大原彰輝,yes,needs_review,weak_country_move_signal_only,2019年、当初は水戸ホーリーホックに登録されていたが、2月にアルビレックス新潟シンガポールへ期限付き移籍,1,アルビレックス新潟シンガポールへ期限付き移籍
29325,山内 恵太,Keita YAMAUCHI,山内恵太,yes,needs_review,weak_country_move_signal_only,2020年、台湾社会人甲級サッカーリーグの台中Futuroへ移籍,1,台湾・台中Futuroへ移籍
29549,安彦 考真,Takamasa ABIKO,安彦考真,yes,needs_review,weak_country_move_signal_only,清水エスパルスとサガン鳥栖の入団テストで不合格になると、ブラジル仕込みの技術を披露するつもりがテスト生の高校生に簡単にボールを奪われるなどレベルの高さに萎縮して「古傷のせいで実力が発揮できなかった」 と語った,0,国内クラブ（清水・鳥栖）の入団テスト不合格の話、ブラジルは技術背景の記述
32374,渡部 大樹,Taiju WATANABE,渡部大樹,yes,needs_review,weak_country_move_signal_only,2021年、スペイン・カタルーニャ州1部のアトレティック・サント・ジャストへ加入,1,スペイン・アトレティック・サント・ジャストへ加入
32419,川中 健太,Kenta KAWANAKA,川中健太,yes,needs_review,retracted_language_present,2016年、入団テストを経てオーストリア・レギオナルリーガ東部（オーストリア3部）のSVホルンとアマチュア契約を結んだ,1,SVホルンとアマチュア契約を締結
32739,近藤 蔵波,Kuraba KONDO,近藤蔵波,yes,needs_review,weak_country_move_signal_only,2021年1月20日にアルビレックス新潟シンガポールへの加入が発表された,1,アルビレックス新潟シンガポールへ加入
37516,国本 玲央,Reo KUNIMOTO,国本玲央,yes,needs_review,weak_country_move_signal_only,2021年、アルビレックス新潟シンガポールへ期限付き移籍,1,アルビレックス新潟シンガポールへ期限付き移籍
37546,山田 真夏斗,Manato YAMADA,山田真夏斗,yes,needs_review,weak_country_move_signal_only,2023年3月23日、オーストラリアのエルタム・レッドバックスFCへの加入が発表された,1,オーストラリア・エルタム・レッドバックスFCへ加入
38005,寺沢 優太,TERASAWA Yuta,寺沢優太,yes,needs_review,weak_country_move_signal_only,関東学院大学卒業後は単身ドイツへ渡り、ランデスリーガ・ミッテルライン（6部相当）のヒラル・ベルクハイムへ加入,1,ドイツ・ヒラル・ベルクハイムへ加入
38089,梁 賢柱,RYANG Hyonju,梁賢柱,yes,needs_review,weak_country_move_signal_only,2026年、アルビレックス新潟シンガポールに完全移籍,1,アルビレックス新潟シンガポールへ完全移籍
39175,鍬田 一雅,Kazuma KUWATA,鍬田一雅,yes,needs_review,weak_country_move_signal_only,地元高校卒業後、福岡のRAFAサッカーアカデミーを経てスペインに渡りADアルコルコンと契約を結んだ,1,スペイン・ADアルコルコンと契約
45013,藤田 雄士,Yuto FUJITA,藤田雄士,yes,needs_review,weak_country_move_signal_only,しかし5試合の出場にとどまり、7月3日に韓国K3リーグの抱川シチズンFCに期限付き移籍となった,1,韓国K3リーグ・抱川シチズンFCへ期限付き移籍
45015,伊東 進之輔,Shinnosuke ITO,伊東進之輔,yes,needs_review,weak_country_move_signal_only,10月1日、中国サッカーリーグ第4節対NTN岡山サッカー部戦で移籍後初の公式戦ベンチ入り、ハーフタイム明けの後半0分から初出場を果たしたが、同シーズンの福山の公式戦におけるベンチ入りおよび試合出場はこの試合のみとなり、福山がリーグ優勝し進出した全国地域サッカーチャンピオンズリーグ20236試合でもベンチ入りを果たせず、シーズン終了とともに移籍期間満了で北九州へ復帰となる,0,「中国サッカーリーグ」は中国地方の国内リーグ（福山シティFC、分類器修正済み）
49342,種田 陽,Haruhi TANEDA,種田陽,yes,needs_review,weak_country_move_signal_only,しかしアメリカの大学へ進学が決まったことから5月19日付けで双方合意で契約を解除した後、6月1日をもってチームを退団した,0,アメリカの大学へ進学、サッカークラブ移籍ではない
49596,大森 大地,Daichi OMORI,大森大地,yes,needs_review,weak_country_move_signal_only,2021年12月29日、アルビレックス新潟シンガポール加入内定が発表された,1,アルビレックス新潟シンガポール加入内定
49603,赤塚 怜,Rei AKATSUKA,赤塚怜,yes,needs_review,weak_country_move_signal_only,IPU環太平洋大学に進学するも2年時に中退し、2017年7月にドイツ・フェアバンツリーガのヴィクトリア・ケルスターバッハに加入,1,ドイツ・ヴィクトリア・ケルスターバッハへ加入
49690,髙橋 隆大,Ryuta TAKAHASHI,髙橋隆大,yes,needs_review,weak_country_move_signal_only,シーズンが開幕しても新天地が決まっていなかったが、3月4日にブラジルリーグ3部に所属するグアラニFCに完全移籍することがガンバ大阪とギラヴァンツ北九州のホームページより発表された,1,ブラジル・グアラニFCへ完全移籍
49696,下川 雅人,Masato SHIMOKAWA,下川雅人,yes,needs_review,weak_country_move_signal_only,2021年に1部リーグ（モンテネグロ・プルヴァ・リーガ）のOFKチトーグラードに移籍,1,モンテネグロ・OFKチトーグラードへ移籍
50491,水口 飛呂,MIZUGUCHI Hiro,水口飛呂,yes,needs_review,weak_country_move_signal_only,高校卒業後、環太平洋大学へ進学し、サッカー部（IPU・環太平洋大学）で3年生のと期にトップチームに昇格すると、中国選抜やプレーオフ選抜の一員としてデンソーカップに出場し活躍した姿がレノファ山口FC関係者の目に止まり、2023年5月、2024年からの山口加入と2023年JFA・Jリーグ特別指定選手の承認が発表され、4試合出場した,0,国内クラブ（レノファ山口FC）加入、JFA特別指定選手の話
54815,吉本 武,Takeshi YOSHIMOTO,吉本武,yes,needs_review,weak_country_move_signal_only,2025年8月4日、シンガポールのBGタンピネス・ローバースFCへの完全移籍が発表された,1,シンガポール・BGタンピネス・ローバースFCへ完全移籍
54829,石橋 克之,Katsuyuki ISHIBASHI,石橋克之,yes,needs_review,weak_country_move_signal_only,2024年7月3日、韓国K3リーグの抱川シチズンFCに期限付き移籍,1,韓国K3リーグ・抱川シチズンFCへ期限付き移籍
8299,遊佐 克美,Katsumi YUSA,遊佐克美,yes,needs_review,retracted_language_present,2010年1月からパラグアイに渡りパラグアイ2部のクラブの入団テストを受け、同年3月にパラグアイ2部のスポルティボ・サン・ロレンソと契約している,1,スポルティボ・サン・ロレンソと契約（パラグアイ）
8729,安藤 駿介,ANDO Shunsuke,安藤駿介,yes,needs_review,weak_country_move_signal_only,その後、2016年にはロンドン五輪でも対戦経験のある韓国代表のチョン・ソンリョンが加入し、引き続き控えGKとしての立場が続いている,0,韓国代表選手が加入したという競合選手の記述
9274,笠川 永太,Eita KASAGAWA,笠川永太,yes,needs_review,weak_country_move_signal_only,12月、アルビレックス新潟シンガポールへの完全移籍が発表された,1,アルビレックス新潟シンガポールへ完全移籍
