source_player_id,name_ja,name_en,tier,wikipedia_title,any_national_team_selection,national_team_categories,national_team_reason,wikipedia_national_team_context,reviewed_any_national_team_selection,reviewed_categories,reviewer_note
3071,籾谷 真弘,Masahiro MOMITANI,pre2014_p1,籾谷真弘,yes,U18|U19,negation_or_candidate_language_present,"U-18、U-19日本代表
U-19日本代表候補メンバー（2000年1月12日）
西村昭宏日本サッカー協会ナショナルコーチングスタッフ
コーチ
小野剛
日本サッカー協会ナショナルコーチングスタッフ
GKコーチ
望月
一頼 日本サッカー協会ナショナルコーチングスタッフ
ポジション
氏名
年齢
所属
ＧＫ
黒河貴矢
18
市立船橋
岩丸 史也
18
前橋育英
藤ヶ谷陽介
18
コンサドーレ札幌
上野 秀章
18
室蘭大谷
DF
池田昇平
18
清水エスパルスユース
駒野 友一
18
サンフレッチェ広島ユース
籾谷 真弘
18
セレッソ大阪ユース
阿部 勇樹
18
ジェフユナイテッド市原ユース
DF
茂庭 照幸
18
ベルマーレ平塚ユース
田中 隼磨
17
横浜Fマリノスユース
青木剛
17
前橋育英
小原章吾
17
横浜Fマリノスユース
MF
松下 裕樹
18
前橋育英
森崎浩司
18
サンフレッチェ広島ユース
森崎和幸
18
サンフレッチェ広島ユース
野沢拓也
18
鹿島アントラーズユース
平本 一樹
18
ヴェルディ川崎ユース
北本 久仁衛
18
奈良育英
永井 俊太
17
市立船橋
千島徹
18
浦和レッドダイヤモンズユース
前田遼一
18
暁星
鈴木 啓太
18
東海大翔洋
熊林 親吾
18
秋田商
山形 恭平
18
東福岡
茂原岳人
18
前橋育英
FW
佐藤寿人
17
ジェフユナイテッド市原ユース
原竜太
18
市立船橋
中山悟志
18
鵬翔
町田忠道
18
習志野
田原
豊
18
鹿児島実業
U-19日本代表候補トレーニングキャンプメンバー
（2000年3月18日）
ポジション
氏名
年齢
所属
GK
藤ヶ谷陽介
18
コンサドーレ札幌
上野 秀章
18
室蘭大谷
岩丸 史也
18
ヴィッセル神戸
DF
池田 昇平
18
清水エスパルス
籾谷真弘
18
セレッソ大阪
阿部 勇樹
18
ジェフユナイテッド市原
羽田 憲司
18
鹿島アントラーズ
八田 康介
17
サンフレッチェ広島
MF
森崎和幸
18
サンフレッチェ広島
千島徹
18
浦和レッドダイヤモンズ
田辺和彦
18
湘南ベルマーレ
太田圭輔
18
清水エスパルス
駒野友一
18
サンフレッチェ広島
山瀬 功治
18
コンサドーレ札幌
茂原 岳人
18
ヴィッセル神戸
前田遼一
18
ジュビロ磐田
青木剛
17
前橋育英
FW
町田忠道
18
柏レイソル
中山悟志
18
ガンバ大阪
佐藤 寿人
18
ジェフユナイテッド市原
田原
豊
17
鹿児島実業

SBSカップ国際ユースサッカーメンバー
（2000年8月1日）
ポジション
氏名
年齢
所属
GK
黒河貴矢
19
清水エスパルス
岩丸 史也
18
ヴィッセル神戸
池田昇平
19
清水エスパルス
DF
籾谷 真弘
19
セレッソ大阪
根本裕一
18
鹿島アントラーズ
羽田憲司
18
鹿島アントラーズ
上本 大海
18
鹿児島実業高
森崎浩司
19
サンフレッチェ広島
石川 直宏
19
横浜F・マリノス
熊林親吾
19
ジュビロ磐田
駒野 友一
18
サンフレッチェ広島
MF
野沢拓也
18
鹿島アントラーズ
中尾康二
18
コンサドーレ札幌
前田 遼一
18
ジュビロ磐田
松下 裕樹
18
サンフレッチェ広島
大久保嘉人
18
国見高
青木剛
17
前橋育英高
FW
清野智秋
18
ジュビロ磐田
中山悟志
18
ガンバ大阪
西野 泰正
17
富山第一高
GK黒河貴矢、DF羽田憲司、MF森崎浩司が不参加。GK藤ヶ谷陽介（コンサドーレ札幌）、浦本賢太郎（大分高）、那須大亮（駒沢大）が追加。",,,
7678,桑原 剛,Takeshi KUWAHARA,pre2014_p1,桑原剛,unclear,U18,negation_or_candidate_language_present,U-18日本代表候補トレーニングキャンプメンバー,no,,
6082,杉本 倫治,Michiharu SUGIMOTO,pre2014_p1,杉本倫治,yes,U20|other,negation_or_candidate_language_present,"U-20日本代表候補（2001年）
U-22日本代表（2003年）",,other,
6827,吉瀬 広志,Hiroshi KICHISE,pre2014_p1,吉瀬広志,unclear,U19,negation_or_candidate_language_present,"2001年 宮城国体福岡県代表
2002年 U-19日本代表候補",no,,
8107,古田 泰士,Taiji FURUTA,pre2014_p1,古田泰士,unclear,U18,negation_or_candidate_language_present,"古田 泰士（ふるた たいじ、1982年8月4日 - ）は、奈良県出身の元サッカー選手。ポジションはGK。


== 経歴 ==
2006年終盤にレンタル移籍したバンディオンセ神戸では、全国地域リーグ決勝大会2試合、天皇杯（vsFC東京）でゴールマウスを守った。2009年2月19日に現役引退を表明。


== 所属クラブ ==
ユース経歴

真美ヶ丘スポーツ少年団
1995年 - 1997年 高田FCジュニアユース
1998年 - 2000年 奈良県立耳成高等学校
2001年 - 2004年 大阪体育大学
プロ・シニア経歴

2005年 - 2008年 徳島ヴォルティス
2006年10月 - 12月 バンディオンセ神戸 （*レンタル移籍）


== 個人成績 ==

Jリーグ初出場 - 2005年7月9日 J2第20節 vsアビスパ福岡@博多球


== 大会出場・代表歴 等 ==
全国高校選手権大会出場（1999年）
奈良県国体選抜（1999年）
U-18日本代表候補（1999年）
インカレ出場（2003年）
総理大臣杯出場（2004年）
デンソーカップ出場（2004年）


== 関連項目 ==
徳島ヴォルティスの選手一覧


== 外部リンク ==
古田泰士 - Soccerway.com (英語)
古田泰士 - FBref.com (英語)
古田泰士 - Transfermarkt.comによる選手データ (英語)
古田泰士 - J.League Data Siteによる選手データ",no,,
6620,田村 祐基,Yuki TAMURA,pre2014_p1,田村祐基,unclear,U18,negation_or_candidate_language_present,"田村 祐基（たむら ゆうき、1985年12月31日 - ）は、広島県広島市東区牛田出身の元サッカー選手。ポジションはFW。広島県立吉田高校卒業。
現在は飲食店店長。


== 来歴 ==
サンフレッチェ広島ジュニアユースからトップへ昇格した生え抜き選手としては初のプロ契約選手。
小学校2年時からサッカーを始める。広島ジュニアユース時代に中村重和や小野剛の指導を受けている。ユース時代の同級生に西山貴永、田坂祐介、前田和之。2003年日本クラブユース選手権初優勝、高円宮杯全日本ユース選手権3位、Jユースカップ優勝、天皇杯で水戸ホーリーホック相手に健闘するなど活躍、その中で田村は経験を積み一気に成長、トップ昇格にこぎつけた。
2004年、広島とプロ契約。同期入団は、青山敏弘、吉弘充志。練習でアピールし、デビュー戦となった対名古屋グランパスエイト戦で初得点を挙げている。試合経験を重ねるも、その後はコンディションを崩し出場機会を得られなくなった。その後、ブラジル･ESバイーアへ武者修行するものの、書類上の不手際で公式戦には出場できなかった。翌2006年髙萩洋次郎および森脇良太とともに愛媛FCにレンタル移籍し、翌2007年広島に復帰した。
2008年からはJ2に新規参入したFC岐阜に移籍するも出場機会が少なく、8月にJFL・ガイナーレ鳥取へレンタル移籍する事となった。移籍先の鳥取ではリーグ戦2得点と結果を残し、2009年もレンタル移籍期限1年延長で鳥取に残留することが決定したが、2009年のリーグ戦では無得点に終わり、シーズン終了後にはレンタル先の鳥取・レンタル元の岐阜、両チームを退団する事が決まった。
2010年、パラグアイへ活躍の場を移し、クラブ・グアラニーと契約するも前期終了後に退団。同年後期リーグからスポルティボ・トリンデンセと契約し主力として活躍する。2011年からスポルティボ・ルケーニョと契約、同年後期から2部に降格しているトリンデンセと再契約した。ただ以降は怪我が長引きプレーできず、これが原因となり現役引退した。
2014年現在、広島市中区大手町にある飲食店「さむらい」の店長として活躍している。


== 所属クラブ ==
ユース経歴
牛田新町SC
1998年 - 2000年 サンフレッチェ広島Jr.ユース（広島市立牛田中学校）
2001年 - 2003年 サンフレッチェ広島ユース（広島県立吉田高等学校）
プロ経歴
2004年 - 2007年  サンフレッチェ広島F.C
2005年  ECバイーア (期限付き移籍)
2006年  愛媛FC (期限付き移籍)
2008年 - 2009年  FC岐阜
2008年 - 2009年  ガイナーレ鳥取 (期限付き移籍)
2010年  クラブ・グアラニー
2010年  トリンデンセ
2011年  スポルティボ・ルケーニョ
2011年  トリンデンセ


== 個人成績 ==


== 出場歴・タイトル ==


=== クラブチーム ===
アンダーカテゴリー
日本クラブユース選手権（2001年ベスト4、2003年優勝）
高円宮杯全日本ユース選手権（2001年ベスト4、2003年3位）
Jユースカップ（2001年ベスト8、2002年準優勝、2003年優勝）
天皇杯全日本選手権（2003年）
国民体育大会広島県代表（2003年）
トップチーム
公式戦初出場・初得点：2004年4月14日J1リーグ1stステージ第5節名古屋グランパスエイト戦
45分、中山元気に代わって出場・1得点（49分）


=== 代表 ===
アンダーカテゴリー
U-18日本代表候補（2004年）


== 脚注 ==


== 参考資料 ==
WORLDFOOTBALL.net


== 関連項目 ==
広島県出身の人物一覧
サンフレッチェ広島F.Cの育成組織
サンフレッチェ広島F.Cの選手一覧
愛媛FCの選手一覧
FC岐阜の選手一覧
ガイナーレ鳥取の選手一覧
日本国外のリーグに所属する日本人サッカー選手一覧


== 外部リンク ==
田村祐基 - Soccerway.com (英語)
田村祐基 - FootballDatabase.eu (英語)
田村祐基 - WorldFootball.net (英語)
田村祐基 - FBref.com (英語)
田村祐基 - Transfermarkt.comによる選手データ (英語)
田村祐基 - J.League Data Siteによる選手データ",no,,
9297,柴村 直弥,Naoya SHIBAMURA,pre2014_p1,柴村直弥,yes,U17,negation_or_candidate_language_present,"柴村 直弥（しばむら なおや、1982年9月11日 - ）は、広島県広島市出身のサッカー選手。ポジションはディフェンダー。


== 来歴 ==
広島皆実高校時代(2年先輩に朝日大輔、1年先輩に瀬戸彬仁・秦賢二、同級生に堀健人ら)は、2年時に全国高校総体で同校初優勝に貢献。千葉県立八千代高等学校との決勝戦では試合を延長戦に持ち込む同点ゴールを決めている。試合は延長戦の末決着が着かず、3−3の引き分けで総体サッカー競技史上初めての両校優勝となり、日本一に輝く。森崎和幸・浩司兄弟・駒野友一らと広島県選抜のメンバーとして1999年熊本国体で全国3位。翌年2000年とやま国体では全国5位。同年全国高等学校サッカー選手権大会に出場するも、2回戦で東北高等学校に敗れる。
中央大学時代は2年時に2年先輩の中村憲剛らと共に関東大学2部リーグ優勝に貢献。リベロのポジションでリーグ最少失点となる堅守を構築し、攻撃でも最終戦の中村のFKを頭で押し込んだ先制点を含む3得点をあげ同リーグベストイレブンを受賞。
大学卒業後、アルビレックス新潟シンガポールに入団し、初年度から両サイドバックで主力として活躍し、2007年アビスパ福岡へ移籍。ピエール・リトバルスキー監督のもと同チームでJリーグデビューを飾る。同じポジションには監督がシドニーFCから連れて来た元オーストラリア代表のチェッコリがいたが、チェッコリ不在時に出場したときには安定したプレーを見せる。その後2008年の徳島ヴォルティスではチーム史上初めて移籍1年目で主将に抜擢され、センターバック、左サイドバックを務める。
2009年ガイナーレ鳥取に移籍。ヴィタヤ・ラオハクル監督の元、開幕2戦目でアシスト、3戦目ではゴールを決めるなど、序盤戦首位を独走するチームに大きく貢献する活躍を見せるが、シーズン中盤にケガのため戦線離脱。それ以降チームも調子を落とし、最終的に5位でシーズンを終え昇格可能な4位以内確保にはならなかった。
2010年シーズン、ヴィタヤ・ラオハクル監督の交通事故により突然監督が交代。出場機会を失う。そして2010年7月、藤枝MYFCへの期限付き移籍が発表される。同クラブでは移籍以降すべての公式戦に先発出場するも同年シーズン終了後に藤枝MYFCを退団。保有権を持つガイナーレ鳥取も退団し、自身のブログでかねてからの夢である欧州に挑戦することを明らかにする。
2011年3月7日、練習参加していたラトビアリーグのFKヴェンツピルスと契約した事を発表した。
2011年ラトビアカップでは決勝戦に出場しチームの優勝に貢献。チームメイトの佐藤穣と共に日本人初のラトビアカップ優勝の快挙を成し遂げる。バルト三国の頂点を決める、三か国の上位チームで行うバルティックリーグでは準々決勝以降チーム内でただ一人5試合すべての試合にフル出場し、準々決勝のエストニアのFCフローラ・タリン戦、準決勝のリトアニアのFCシャウリャイ戦では4試合すべてを完封勝利。スコント・リガとの決勝戦では延長前半に先制されるも、延長後半にCKから3人のDFに競り勝ち、ヘディングで同点ゴールを決める。その後のPK戦でもきっちりゴールを決めるも、9人目までもつれるバルティックリーグ史に残る死闘の末敗退。チームの準優勝に大きく貢献した。
UEFAヨーロッパリーグ2011-2012では2回戦でベラルーシのFCシャフティオール・ソリゴルスクを倒し、3回戦セルビアのレッドスター・ベオグラードに敗戦。ホーム&アウェー4試合すべてにフル出場する。
2011年、コパ・アメリカ2011に海外組のみで出場する案が出たときに日本代表候補になった（最終的に日本は参加を辞退）。
2011年11月、FKヴェンツピルスで日本人初のラトビア・ヴィルスリーガ優勝。ラトビアカップに続き2冠を達成。シーズンを通して主力選手として活躍し、2冠に大きく貢献する。。
2012年2月、ウズベキスタン国内リーグ、カップ共に最多優勝回数を誇り、ACLでは開幕以来すべての大会に出場しているウズベキスタントップリーグの名門クラブFCパフタコール・タシュケントに移籍。同国初の日本人選手となる。キャンプからレギュラーポジションを獲得し、チーム内で唯一2,3月の練習試合やトルコでの大会など全試合にフル出場していたが開幕直前の最後の練習試合で負傷。ACL初戦アル・イテハド戦に強行出場しフル出場するも怪我が悪化、復帰できないまま前半戦を終了する。 同年7月、2004年にはウズベキスタン最優秀監督賞も受賞した名将タチュムラド・アガムラドフ監督からの熱烈オファーにより同リーグのFKブハラへ移籍。FKブハラ加入後は契約の条項の上出場できない古巣パフタコール戦を除くすべての公式戦に出場しホームでは6勝2分と無敗。前半戦で13位と降格圏内にいたチームを見事に救い、最終順位は7位にまで上昇した。また、パフタコールは柴村が在籍した2012シーズン、リーグ最多の9回目のリーグ優勝を果たした。
2013シーズン、ウズベキスタン1部リーグ、PFLにおいてFKブハラ内全選手の中で唯一全試合にスタメン出場、ウズベキスタンカップも含め同シーズンのすべての公式戦にスタメン出場する。そのうち2試合を除いてすべてにフル出場。前年度リーグ優勝クラブである古巣パフタコールとの対戦もフル出場し、1-0で勝利。チームの最終順位も昨シーズンを上回る6位となり、チームの躍進に貢献する。尚、同シーズンの出場時間数もチームでNo.1である。
2014年7月、ポーランド・Iリガのストミール・オルシュティンへ移籍。
2015年12月、Jリーグ合同トライアウトに無所属扱いで出場。
2016年1月、ヴァンフォーレ甲府へ移籍、5年ぶりの日本復帰となった。しかし、契約満了により1年で退団。
2017年、選手兼コーチ兼エグゼクティブマネージャーとして東京都社会人サッカーリーグ1部のCriacao Shinjukuに加入。
2018年、南葛SCへの移籍が発表された。
2020年2月10日、東京都社会人サッカーリーグ2部のTOKYO CITY F.C.（現・SHIBUYA CITY FC）に加入。
2023年、千葉県社会人サッカーリーグ1部の市川SCに移籍。
2026年からFC琉球のフットボール本部スポーツダイレクターに就任。また市川SCの監督に就任。


== 人物・エピソード ==
アビスパ福岡在籍時には、博多の森球技場での選手紹介の際に「苦労人から仕事人へ〜」と紹介されたり、ガイナーレ鳥取では「努力とは何か? その答えはガイナーレの左サイドにある。」とホーム戦での選手紹介で紹介されたりと、たゆまぬ努力で夢を掴んできた苦労人のイメージが強い。
脹脛が異常に太く、福岡では、同じく脹脛の太いチームメイトの布部陽功、金古聖司らとともに「ふくら会」を結成していたことを2008年オフに放送されたスカパーのレポーター座談会でレポーターの高木聖佳がエピソードとして話す。
ガイナーレ鳥取在籍時には、FM鳥取で自身がメインパーソナリティを務める番組「GAINARE TOTTORI WEEKLY INFORMATION」をスタートさせ、毎週金曜日18時から放送される。藤枝MYFCへ移籍後はチームメイトで同じ年齢の美尾敦へと引き継ぐ。
2010年にはフットサルブランドSPAZIOとコラボして自身がデザインを手掛けたオリジナルチャリティーTシャツを制作しアフリカにワクチンを送るなど、社会貢献活動にも積極的である。
2010年12月25日、熊谷スポーツ文化公園陸上競技場で行われた天皇杯準々決勝、アビスパ福岡対FC東京戦に福岡の応援に訪れ、ハーフタイムにはゴール裏のアビスパサポーターの元に現れ、拡声器を使って感謝のメッセージを伝える。
アビスパ福岡から徳島ヴォルティス移籍時にはブログに100件以上の応援コメントが寄せられるなど、常に謙虚な姿勢と一人一人に丁寧な対応をすることからチームを去ってからも応援し続けるファンも多い。
ウズベキスタンでも大変な人気を誇るため、FKブハラの試合では日本人の観客はVIP待遇を受けることもある。パフタコールサポーターからも試合時には柴村コールで迎えられ、FCブニョドコルのサポーターからも対戦時には柴村コールをされるなど、ウズベキスタンでの日本人選手の代名詞になっている。
2012年末に行われたJPFAチャリティーマッチでは長谷部誠、内田篤人、長友佑都らと共に海外組でJAPANスターズの一員としてプレーした。
2014年広島平和記念国際ユース大会で、大会初となる代表チームの招致に尽力。自身がプレーしたポーランド、ウズベキスタンのU-17代表チームを招致し、平和への架け橋を作った。
2015年8月、Yahoo個人史上初めて現役選手でYahoo個人のページを持ち、コラムを執筆するなど、現役選手ながら類稀な文章力を持つ。
2014年クリミア危機を実際に影響を受けたウクライナ人選手の声から伝えた記事は反響を呼んだ。
2019年、ウズベキスタン日本スポーツ・教育・医療交流協会　会長就任。
東日本大震災被災地の子供たちの自立支援プロジェクトSOKを支援し、ポーランドへ招待。
オーガニックコットンを使用したアパレルブランドviri-dari desertaのアンバサダーを務める。
愛用スパイクはumbro。
愛用飲料はVAAM。


== 所属クラブ ==
フジタSS
広島市立鈴が峰小学校
広島市立井口台中学校
1998年 - 2000年 広島県立広島皆実高等学校
2001年 - 2004年 中央大学
2005年 - 2006年  アルビレックス新潟シンガポール
2007年  アビスパ福岡
2008年  徳島ヴォルティス
2009年 - 2010年  ガイナーレ鳥取
2010年7月 - 同年12月  藤枝MYFC (期限付き移籍)
2011年  FKヴェンツピルス
2012年 - 同年7月  FCパフタコール・タシュケント
2012年7月 - 2014年7月  FKブハラ
2014年7月 - 2016年1月  ストミール・オルシュティン
2016年  ヴァンフォーレ甲府
2017年  Criacao
2018年 - 2019年  南葛SC
2020年 - 2022年  TOKYO CITY F.C./SHIBUYA CITY FC
2023年 -  市川SC


== 個人成績 ==

Jリーグ初出場 - 2007年6月13日 J2 第21節 対ベガルタ仙台戦（ユアテックスタジアム仙台）
公式戦初得点 - 2009年3月29日 JFL 前期第3節 対三菱自動車水島FC戦（米子市営東山陸上競技場）


== タイトル ==


=== クラブ ===
FKヴェンツピルス
ラトビアカップ : (2011)
ラトビアヴィルスリーガ : (2011)


== 指導歴・職歴 ==
2017年  Criacao Shinjuku エグゼクティブマネージャー兼トップチームコーチ
2019年  南葛SC ヘッドコーチ
2023年6月 - 同年12月  大宮アルディージャ フットボール本部強化担当
2024年  市川SC ヘッドコーチ
2024年  本宿SC テクニカルアドバイザー
2025年  SHIBUYA CITY FC 顧問
2026年 -  市川SC 監督
2026年 -  FC琉球 海外戦略担当兼ヘッドオブリクルートメント


== 関連情報 ==


=== ラジオ番組 ===
FM鳥取 GAINARE TOTTORI WEEKLY INFORMATION メインパーソナリティ（2009年3月〜2010年7月）


== 脚注 ==

出典


== 関連項目 ==
広島県出身の人物一覧
中央大学の人物一覧
アビスパ福岡の選手一覧
徳島ヴォルティスの選手一覧
ガイナーレ鳥取の選手一覧
藤枝MYFCの選手一覧
ヴァンフォーレ甲府の選手一覧
日本国外のリーグに所属する日本人サッカー選手一覧


== 外部リンク ==
柴村直弥 - Soccerway.com (英語)
柴村直弥 - FootballDatabase.eu (英語)
柴村直弥 - WorldFootball.net (英語)
柴村直弥 - FBref.com (英語)
柴村直弥 - Transfermarkt.comによる選手データ (英語)
柴村直弥 - J.League Data Siteによる選手データ
柴村直弥オフィシャルウェブサイト
柴村直弥ブログ「SHEI日記」
柴村直弥ブログ「SHEI日記」(旧ブログ) - ウェイバックマシン（2005年4月8日アーカイブ分）（2005年1月-2015年1月）
柴村直弥 (@shibamuranaoya) - X（旧Twitter）
柴村直弥 - 個人 - Yahoo!ニュース",no,,
6423,羽畑 公貴,Koki HABATA,pre2014_p1,羽畑公貴,unclear,U16,negation_or_candidate_language_present,U-16日本代表候補,no,,
6952,久場 政朋,Masatomo KUBA,pre2014_p1,久場政朋,yes,U15|U16|U17|U18,negation_or_candidate_language_present,"久場 政朋（くば まさとも、1984年11月21日 - ）は、神奈川県出身の元サッカー選手。ポジションはミッドフィールダー。


== 経歴 ==
2006年オフ、東京ヴェルディ1969から契約満了により退団することが発表された。


== 所属クラブ ==
城郷SC
横浜市立新田中学校
桐光学園高等学校
2002年 東京ヴェルディ1969（強化指定選手）
2003年 - 2006年 東京ヴェルディ1969


== 個人成績 ==

Jリーグ初出場 - 2005年4月13日 J1第5節 サンフレッチェ広島戦
Jリーグ初得点 - 2006年3月25日 J2第5節 モンテディオ山形戦


== 代表・選抜歴 ==
1993年
U-15日本代表候補メンバー
2000年
U-16日本代表 - AFC U-16アジアユース選手権大会
2001年
U-17日本代表・U-18日本代表候補
2002年
日本高校選抜


== タイトル ==
第84回天皇杯優勝
ゼロックス・スーパーカップ優勝


== 関連項目 ==
特別指定選手としてJリーグクラブに登録された選手一覧
東京ヴェルディ1969の選手一覧


== 外部リンク ==
久場政朋 - FootballDatabase.eu (英語)
久場政朋 - WorldFootball.net (英語)
久場政朋 - FBref.com (英語)
久場政朋 - Transfermarkt.comによる選手データ (英語)
久場政朋 - FIFA主催大会成績 (英語)
久場政朋 - J.League Data Siteによる選手データ",,U16|U17,
7522,福本 尚純,Naoyoshi FUKUMOTO,pre2014_p1,福本尚純,unclear,U15,negation_or_candidate_language_present,"福本 尚純（ふくもと なおよし、1987年5月10日 - ）は、岡山県玉野市出身の元サッカー選手。ポジションは、MF、DF。


== 来歴 ==
岡山のクラブチーム・玉野FCから2003年にサンフレッチェ広島ユースに入団。同期生に柏木陽介、木原正和、槙野智章ら。高校3年次にボランチとしてレギュラーを掴み、高円宮杯3位入賞に貢献した。
2006年、立命館大学に入学。大学4年次は主将を務めた。
2010年、地元ファジアーノ岡山FCへ加入。開幕戦である第1節愛媛FC戦で、Jリーグ初出場を果たす。しかし、第5節栃木SC戦で左鎖骨骨折し、全治3ヶ月の負傷。同年は、計7試合の出場となった。2011年4月よりネクスト所属となる。2013年2月5日、現役引退を発表した。


== 所属クラブ ==
玉野FC
玉野市立宇野小学校
玉野市立宇野中学校
2003年 - 2005年 サンフレッチェ広島ユース (広島県立吉田高等学校)
2006年 - 2009年 立命館大学
2010年 - 2012年 ファジアーノ岡山FC
2011年4月 - 同年12月 ファジアーノ岡山ネクスト (登録変更)
2012年4月 - 同年12月 ファジアーノ岡山ネクスト (登録変更)


== 個人成績 ==

Jリーグ初出場： 2010年3月7日 - J2第1節 vs愛媛FC (ニンスタ)


== 代表・選抜歴 ==
U-15日本代表候補
ナショナルトレセンU-16


== 脚注 ==


== 関連項目 ==
サンフレッチェ広島F.Cの育成組織
ファジアーノ岡山FCの選手一覧
岡山県出身の人物一覧
立命館大学の人物一覧


== 外部リンク ==
福本尚純 - Soccerway.com (英語)
福本尚純 - FootballDatabase.eu (英語)
福本尚純 - FBref.com (英語)
福本尚純 - Transfermarkt.comによる選手データ (英語)
福本尚純 - J.League Data Siteによる選手データ
福本尚純ブログ FUKUMOTO NAOYOSHI 「PRIDE」 - ウェイバックマシン（2010年4月3日アーカイブ分）
ファジアーノ岡山FC オフィシャルウェブサイト
PLAYER'Sリレーインタビュー 第23回 立命館大学・福本尚純選手",no,,
6694,蒲原 達也,Tatsuya KAMOHARA,pre2014_p1,蒲原達也,yes,U18|U19,negation_or_candidate_language_present,"U-18日本代表
U-19日本代表候補",,U18,
8611,市原 大嗣,Hiroshi ICHIHARA,pre2014_p1,市原大嗣,unclear,U18,negation_or_candidate_language_present,U-18日本代表候補 2005,no,,
6441,阿部 文一朗,Bunichiro ABE,pre2014_p1,阿部文一朗,yes,U15|U17|U18|U19,negation_or_candidate_language_present,"1999年　U-15日本代表
2001年　U-16日本ユース選抜
2002年　U-17日本代表
2003年　U-18日本代表候補
2004年　U-19日本代表",,U15|U17|U19,
6988,塗師 亮,Ryo NURISHI,pre2014_p1,塗師亮,yes,U15|university,negation_or_candidate_language_present,"2001年 U-15日本代表候補
2006年 全日本大学選抜",,university,
8888,鶴野 太貴,Taiki TSURUNO,pre2014_p1,鶴野太貴,yes,U16|other,negation_or_candidate_language_present,"U-14日本代表
U-16日本代表候補",,other,
9241,ヴィンセント ケイン（高木 ケイン）,Kayne VINCENT,pre2014_p1,ヴィンセント・ケイン,yes,A|U20|other,negation_or_candidate_language_present,"U-13ニュージーランド代表候補
U-20ニュージーランド代表



国際Aマッチ 1試合（2014年）",no,,
9156,石原 卓,Taku ISHIHARA,pre2014_p1,石原卓,yes,U20|university,negation_or_candidate_language_present,"石原 卓（いしはら たく、1988年10月3日 - ）は、愛知県出身の元プロサッカー選手、現在はアマチュアとしてプレー。ポジションはミッドフィールダー（MF）。


== 来歴 ==
名古屋グランパスエイトジュニアユースから愛知県の中京大中京高校に入学。同級生にはプロサッカー選手の伊藤翔、プロフィギュアスケーターの小塚崇彦がいた。
2007年、横浜F・マリノスへ入団。しかし、選手層の厚さから1試合も出場できず、出場機会を求めて2008年7月、徳島ヴォルティスへ期限付き移籍した。
2008年7月19日、鳴門・大塚スポーツパークポカリスエットスタジアムでのモンテディオ山形戦でJリーグデビューを果たす。
要所要所で持ち味を見せるも、2008年限りで横浜FMから戦力外通告を受け、徳島からも期限付き移籍満了となった。
2009年、東海大学リーグ1部の中京大学に入学。同大学サッカー部に所属し、プレーした。
その後、2013年2月にモンテネグロに渡り、プルヴァ・ツルノゴルスカ・フドバルスカ・リーガ（モンテネグロ1部）のFKムラドスト・ポドゴリツァに加入した。
同年8月にはドイツへと移り、2.ブンデスリーガ（ドイツ2部）のFCエルツゲビルゲ・アウエへ3年契約で移籍。
2014年1月、出場機会を求めて3.リーガ（ドイツ3部）の1.FCザールブリュッケンへ期限付き移籍。
同年8月、レギオナルリーガ（ドイツ4部）のTSGノイシュトレーリッツへ期限付き移籍した。
2015年8月、期限付き移籍満了とともに現役引退。その後、帰国し製薬会社に就職したが、サッカーそのものは愛知県のWYVERNで続けていた。
2021年12月15日、現役引退を発表。


== 所属クラブ ==
2001年 - 2003年  名古屋グランパスエイトジュニアユース
2004年 - 2006年 中京大学附属中京高等学校
2007年 - 2008年7月  横浜F・マリノス
2008年7月 - 2008年  徳島ヴォルティス（期限付き移籍）
2009年 - 2012年 中京大学
2013年2月 - 7月  FKムラドスト・ポドゴリツァ
2013年8月 - 2015年  FCエルツゲビルゲ・アウエ
2014年1月 - 6月  1.FCザールブリュッケン（期限付き移籍）
2014年8月 - 2015年  TSGノイシュトレーリッツ（期限付き移籍）
2016年  名古屋サッカークラブ
2017年 - 2021年  WYVERN


== 個人成績 ==

Jリーグ初出場 - 2008年7月19日  J2モンテディオ山形戦 (鳴門・大塚スポーツパークポカリスエットスタジアム)


== 代表・選抜歴 ==
U-20日本代表候補
全日本大学選抜


== 脚注 ==


== 関連項目 ==
横浜F・マリノスの選手一覧
徳島ヴォルティスの選手一覧
日本国外のリーグに所属する日本人サッカー選手一覧
ドイツ・ブンデスリーガに所属する日本人サッカー選手一覧


== 外部リンク ==
石原卓 - Soccerway.com (英語)
石原卓 - FootballDatabase.eu (英語)
石原卓 - WorldFootball.net (英語)
石原卓 - FBref.com (英語)
石原卓 - Transfermarkt.comによる選手データ (英語)
石原卓 - UEFA (英語)
石原卓 - J.League Data Siteによる選手データ",,university,
9638,吉原 正人,Masato YOSHIHARA,pre2014_p1,吉原正人,yes,U15|U17|U18|U19,negation_or_candidate_language_present,"2006年 U-15日本代表
フランコ・ガッリーニ国際大会
2008年 U-17日本代表
2009年 U-18日本代表
2009年 U-19日本代表候補",,U15|U17|U18,
8365,中田 健太郎,Kentaro NAKATA,pre2014_p1,中田健太郎,yes,U15|U16|U17|U18|U19|U20|other,negation_or_candidate_language_present,"U-14日本代表
U-15日本代表
U-16日本代表
U-17日本代表
U-18日本代表
U-19日本代表
U-20日本代表候補",,U15|U16|U17|U18|U19|other,
